sample_id,t,x,y
56688,1891.46,112.91,165.55
56689,1891.49,112.91,165.55
56690,1891.52,112.15,164.79
56691,1891.56,112.15,165.55
56692,1891.59,110.62,165.55
56693,1891.62,110.62,164.79
56694,1891.66,109.86,164.79
56695,1891.69,109.09,164.79
56696,1891.73,108.33,165.55
56697,1891.76,107.57,164.79
56698,1891.79,107.57,164.79
56699,1891.83,106.81,164.02
56700,1891.86,106.04,164.02
56701,1891.89,105.28,163.26
56702,1891.93,104.52,164.02
56703,1891.96,104.52,164.02
56704,1891.99,104.52,164.02
56705,1892.03,103.75,164.02
56706,1892.06,103.75,164.02
56707,1892.09,102.99,164.02
56708,1892.13,102.23,164.02
56709,1892.16,101.46,164.02
56710,1892.19,99.94,164.02
56711,1892.23,97.65,164.02
56712,1892.26,96.12,164.02
56713,1892.29,93.84,164.02
56714,1892.33,92.31,164.02
56715,1892.36,90.78,163.26
56716,1892.39,88.5,163.26
56717,1892.43,86.97,163.26
56718,1892.46,85.44,163.26
56719,1892.49,84.68,163.26
56720,1892.53,83.92,162.5
56721,1892.56,83.92,162.5
56722,1892.59,83.92,162.5
56723,1892.63,83.92,161.73
56724,1892.66,83.92,161.73
56725,1892.69,83.92,161.73
56726,1892.73,83.92,161.73
56727,1892.76,84.68,161.73
56728,1892.79,85.44,160.97
56729,1892.83,85.44,160.97
56730,1892.86,86.21,160.97
56731,1892.89,86.21,160.21
56732,1892.93,86.97,160.21
56733,1892.96,87.73,160.21
56734,1892.99,88.5,159.44
56735,1893.03,93.07,160.97
56736,1893.06,90.78,158.68
56737,1893.09,93.07,158.68
56738,1893.13,94.6,159.44
56739,1893.16,102.99,160.97
56740,1893.19,101.46,160.97
56741,1893.23,105.28,161.73
56742,1893.26,108.33,161.73
56743,1893.29,111.38,161.73
56744,1893.33,119.01,160.97
56745,1893.36,123.59,161.73
56746,1893.39,126.64,162.5
56747,1893.43,129.69,162.5
56748,1893.46,127.4,163.26
56749,1893.49,130.45,163.26
56750,1893.53,137.32,163.26
56751,1893.56,141.14,164.02
56752,1893.59,143.42,164.02
56753,1893.63,140.37,164.79
56754,1893.66,142.66,165.55
56755,1893.69,144.95,165.55
56756,1893.73,146.48,165.55
56757,1893.76,153.34,165.55
56758,1893.79,155.63,166.31
56759,1893.83,157.92,166.31
56760,1893.86,149.53,165.55
56761,1893.89,156.39,167.07
56762,1893.93,163.26,166.31
56763,1893.96,160.21,167.07
56764,1893.99,160.97,167.07
56765,1894.03,166.31,166.31
56766,1894.06,165.55,166.31
56767,1894.09,165.55,166.31
56768,1894.13,165.55,166.31
56769,1894.16,166.31,166.31
56770,1894.19,165.55,166.31
56771,1894.23,166.31,166.31
56772,1894.26,166.31,167.07
56773,1894.29,165.55,166.31
56774,1894.33,165.55,166.31
56775,1894.36,166.31,167.07
56776,1894.39,165.55,166.31
56777,1894.43,164.79,166.31
56778,1894.46,165.55,166.31
56779,1894.49,164.79,166.31
56780,1894.53,164.02,166.31
56781,1894.56,164.02,166.31
56782,1894.59,164.02,165.55
56783,1894.63,164.02,165.55
56784,1894.66,163.26,165.55
56785,1894.69,164.02,165.55
56786,1894.73,164.02,164.79
56787,1894.76,163.26,164.79
56788,1894.79,161.73,164.02
56789,1894.83,157.92,164.79
56790,1894.86,157.16,164.79
56791,1894.89,158.68,163.26
56792,1894.93,157.16,162.5
56793,1894.96,155.63,162.5
56794,1894.99,154.1,162.5
56795,1895.03,151.82,162.5
56796,1895.06,151.05,161.73
56797,1895.1,149.53,160.21
56798,1895.13,148.76,159.44
56799,1895.16,147.24,157.92
56800,1895.19,145.71,157.16
56801,1895.23,144.95,155.63
56802,1895.26,142.66,153.34
56803,1895.3,141.14,152.58
56804,1895.33,138.85,150.29
56805,1895.36,137.32,148.76
56806,1895.4,135.8,148
56807,1895.43,135.03,146.48
56808,1895.46,133.51,145.71
56809,1895.5,131.98,144.19
56810,1895.53,131.22,142.66
56811,1895.56,130.45,142.66
56812,1895.6,128.17,141.14
56813,1895.63,127.4,141.14
56814,1895.66,126.64,140.37
56815,1895.69,125.88,140.37
56816,1895.73,125.11,140.37
56817,1895.76,123.59,140.37
56818,1895.8,123.59,140.37
56819,1895.83,123.59,140.37
56820,1895.86,122.83,140.37
56821,1895.9,122.83,140.37
56822,1895.93,122.83,140.37
56823,1895.96,122.83,140.37
56824,1896,124.35,139.61
56825,1896.03,123.59,139.61
56826,1896.06,123.59,139.61
56827,1896.1,123.59,138.85
56828,1896.13,124.35,138.85
56829,1896.16,124.35,138.85
56830,1896.2,125.11,138.08
56831,1896.23,125.11,138.85
56832,1896.26,125.11,138.85
56833,1896.3,125.11,138.85
56834,1896.33,125.11,138.08
56835,1896.36,125.11,138.08
56836,1896.4,125.88,138.08
56837,1896.43,125.11,137.32
56838,1896.46,125.11,137.32
56839,1896.5,125.11,137.32
56840,1896.53,125.11,137.32
56841,1896.56,125.11,137.32
56842,1896.6,125.11,137.32
56843,1896.63,124.35,137.32
56844,1896.66,124.35,137.32
56845,1896.7,124.35,137.32
56846,1896.73,124.35,137.32
56847,1896.76,124.35,136.56
56848,1896.8,124.35,136.56
56849,1896.83,123.59,135.8
56850,1896.86,123.59,135.8
56851,1896.9,123.59,135.8
56852,1896.93,123.59,135.8
56853,1896.96,123.59,135.8
56854,1897,123.59,135.03
56855,1897.03,123.59,135.03
56856,1897.06,123.59,135.03
56857,1897.1,124.35,135.03
56858,1897.13,124.35,135.03
56859,1897.16,124.35,134.27
56860,1897.2,124.35,134.27
56861,1897.23,124.35,133.51
56862,1897.26,124.35,133.51
56863,1897.3,124.35,133.51
56864,1897.33,124.35,133.51
56865,1897.36,124.35,132.74
56866,1897.4,123.59,132.74
56867,1897.43,123.59,132.74
56868,1897.46,123.59,132.74
56869,1897.5,122.83,131.98
56870,1897.53,122.83,132.74
56871,1897.56,122.83,132.74
56872,1897.6,122.83,133.51
56873,1897.63,122.83,133.51
56874,1897.66,122.83,133.51
56875,1897.7,122.83,134.27
56876,1897.73,122.83,135.03
56877,1897.76,123.59,135.03
56878,1897.8,123.59,135.03
56879,1897.83,125.11,135.03
56880,1897.86,125.88,135.03
56881,1897.9,126.64,135.03
56882,1897.93,128.17,134.27
56883,1897.96,128.93,133.51
56884,1898,131.22,133.51
56885,1898.03,131.22,132.74
56886,1898.06,131.98,132.74
56887,1898.1,132.74,131.98
56888,1898.13,132.74,131.98
56889,1898.16,133.51,131.98
56890,1898.2,133.51,131.98
56891,1898.23,134.27,132.74
56892,1898.26,135.8,130.45
56893,1898.3,132.74,133.51
56894,1898.33,132.74,132.74
56895,1898.37,133.51,132.74
56896,1898.4,133.51,132.74
56897,1898.43,133.51,133.51
56898,1898.47,135.8,131.22
56899,1898.5,132.74,132.74
56900,1898.53,133.51,132.74
56901,1898.57,134.27,132.74
56902,1898.6,135.03,132.74
56903,1898.63,135.8,132.74
56904,1898.67,135.8,132.74
56905,1898.7,137.32,131.98
56906,1898.73,139.61,131.98
56907,1898.77,141.14,131.22
56908,1898.8,141.9,130.45
56909,1898.83,144.19,130.45
56910,1898.87,144.19,129.69
56911,1898.9,145.71,129.69
56912,1898.93,147.24,128.93
56913,1898.97,146.48,128.17
56914,1899,148.76,127.4
56915,1899.03,150.29,126.64
56916,1899.07,151.82,126.64
56917,1899.1,152.58,125.88
56918,1899.13,152.58,124.35
56919,1899.17,153.34,123.59
56920,1899.2,154.87,122.83
56921,1899.23,157.16,121.3
56922,1899.27,158.68,120.54
56923,1899.3,160.97,119.01
56924,1899.33,161.73,116.72
56925,1899.37,163.26,115.2
56926,1899.4,164.79,113.67
56927,1899.43,166.31,111.38
56928,1899.47,167.07,109.86
56929,1899.5,167.84,108.33
56930,1899.53,168.6,106.81
56931,1899.57,169.36,105.28
56932,1899.6,169.36,104.52
56933,1899.63,170.13,102.99
56934,1899.67,170.13,100.7
56935,1899.7,170.89,98.41
56936,1899.73,171.65,96.12
56937,1899.77,172.41,93.07
56938,1899.8,173.94,90.02
56939,1899.83,174.7,86.97
56940,1899.87,176.23,83.92
56941,1899.9,177.75,81.63
56942,1899.93,179.28,78.58
56943,1899.97,180.81,75.53
56944,1900,182.33,72.47
56945,1900.03,184.62,68.66
56946,1900.07,186.15,65.61
56947,1900.1,188.43,62.56
56948,1900.13,190.72,58.74
56949,1900.17,192.25,55.69
56950,1900.2,194.54,52.64
56951,1900.23,196.06,48.83
56952,1900.27,198.35,45.77
56953,1900.3,199.12,43.48
56954,1900.33,200.64,40.43
56955,1900.37,202.17,38.14
56956,1900.4,203.69,35.86
56957,1900.43,205.22,34.33
56958,1900.47,206.74,32.8
56959,1900.5,207.51,32.04
56960,1900.53,208.27,31.28
56961,1900.57,209.03,30.52
56962,1900.6,209.03,30.52
56963,1900.63,209.03,29.75
56964,1900.67,209.03,29.75
56965,1900.7,209.8,29.75
56966,1900.73,209.8,29.75
56967,1900.77,210.56,29.75
56968,1900.8,211.32,31.28
56969,1900.83,211.32,30.52
56970,1900.87,210.56,30.52
56971,1900.9,210.56,30.52
56972,1900.93,210.56,31.28
56973,1900.97,210.56,32.04
56974,1901,209.8,32.04
56975,1901.03,209.8,32.8
56976,1901.07,210.56,31.28
56977,1901.1,210.56,32.04
56978,1901.13,209.8,32.04
56979,1901.17,209.8,32.04
56980,1901.2,209.8,32.04
56981,1901.23,209.8,32.04
56982,1901.27,209.8,32.04
56983,1901.3,209.8,32.04
56984,1901.33,209.8,32.04
56985,1901.37,209.8,32.04
56986,1901.4,209.8,32.8
56987,1901.43,210.56,32.8
56988,1901.47,210.56,32.8
56989,1901.5,209.8,32.8
56990,1901.53,209.8,33.57
56991,1901.57,209.03,34.33
56992,1901.6,209.03,35.09
56993,1901.63,208.27,35.09
56994,1901.67,208.27,35.86
56995,1901.7,207.51,36.62
56996,1901.74,207.51,37.38
56997,1901.77,206.74,38.91
56998,1901.8,205.98,40.43
56999,1901.84,205.98,41.96
57000,1901.87,205.22,43.48
57001,1901.9,204.46,45.77
57002,1901.93,203.69,48.06
57003,1901.97,202.93,50.35
57004,1902,202.17,53.4
57005,1902.04,202.17,55.69
57006,1902.07,201.4,58.74
57007,1902.1,200.64,61.79
57008,1902.14,199.12,65.61
57009,1902.17,198.35,69.42
57010,1902.2,196.83,74
57011,1902.24,196.06,77.05
57012,1902.27,195.3,80.87
57013,1902.3,194.54,85.44
57014,1902.34,193.78,88.5
57015,1902.37,193.01,92.31
57016,1902.4,192.25,96.12
57017,1902.43,191.49,98.41
57018,1902.47,191.49,102.23
57019,1902.5,190.72,103.75
57020,1902.54,189.96,106.04
57021,1902.57,188.43,108.33
57022,1902.6,187.67,109.09
57023,1902.64,186.91,110.62
57024,1902.67,186.15,110.62
57025,1902.7,184.62,111.38
57026,1902.74,183.09,112.15
57027,1902.77,180.04,113.67
57028,1902.8,177.75,113.67
57029,1902.84,175.47,114.43
57030,1902.87,172.41,115.2
57031,1902.9,169.36,115.96
57032,1902.94,166.31,116.72
57033,1902.97,163.26,117.49
57034,1903,160.21,118.25
57035,1903.04,157.92,119.01
57036,1903.07,154.87,119.77
57037,1903.1,151.82,119.77
57038,1903.14,149.53,120.54
57039,1903.17,147.24,120.54
57040,1903.2,145.71,121.3
57041,1903.24,144.19,122.06
57042,1903.27,143.42,122.06
57043,1903.3,142.66,122.83
57044,1903.34,141.14,122.83
57045,1903.37,140.37,123.59
57046,1903.4,138.85,124.35
57047,1903.44,138.85,125.11
57048,1903.47,137.32,126.64
57049,1903.5,136.56,127.4
57050,1903.54,134.27,128.93
57051,1903.57,134.27,129.69
57052,1903.6,134.27,129.69
57053,1903.64,133.51,130.45
57054,1903.67,133.51,130.45
57055,1903.7,132.74,130.45
57056,1903.74,132.74,130.45
57057,1903.77,132.74,130.45
57058,1903.8,132.74,130.45
57059,1903.84,132.74,129.69
57060,1903.87,131.98,130.45
57061,1903.9,132.74,130.45
57062,1903.94,131.98,130.45
57063,1903.97,131.98,130.45
57064,1904,131.98,131.22
57065,1904.04,131.22,131.22
57066,1904.07,130.45,131.22
57067,1904.1,131.22,131.98
57068,1904.14,131.22,131.98
57069,1904.17,131.98,131.98
57070,1904.2,131.22,131.98
57071,1904.24,131.98,131.98
57072,1904.27,131.22,131.98
57073,1904.3,132.74,131.98
57074,1904.34,131.98,131.98
57075,1904.37,132.74,131.98
57076,1904.4,132.74,132.74
57077,1904.44,133.51,131.98
57078,1904.47,132.74,131.98
57079,1904.5,133.51,131.98
57080,1904.54,133.51,131.98
57081,1904.57,133.51,131.98
57082,1904.6,133.51,131.98
57083,1904.64,133.51,131.98
57084,1904.67,135.03,131.98
57085,1904.7,134.27,131.98
57086,1904.74,135.03,131.98
57087,1904.77,133.51,131.22
57088,1904.8,135.03,131.22
57089,1904.84,135.03,131.22
57090,1904.87,135.03,131.22
57091,1904.9,134.27,131.98
57092,1904.94,135.03,131.22
57093,1904.97,135.03,131.22
57094,1905.01,135.03,131.22
57095,1905.04,135.03,130.45
57096,1905.07,134.27,130.45
57097,1905.11,133.51,131.22
57098,1905.14,133.51,131.22
57099,1905.17,134.27,130.45
57100,1905.2,132.74,131.22
57101,1905.24,133.51,131.22
57102,1905.27,132.74,131.22
57103,1905.31,132.74,131.22
57104,1905.34,132.74,130.45
57105,1905.37,132.74,130.45
57106,1905.41,132.74,130.45
57107,1905.44,132.74,129.69
57108,1905.47,132.74,129.69
57109,1905.51,132.74,129.69
57110,1905.54,132.74,129.69
57111,1905.57,132.74,129.69
57112,1905.61,132.74,129.69
57113,1905.64,134.27,128.93
57114,1905.67,134.27,128.93
57115,1905.7,134.27,128.93
57116,1905.74,134.27,128.17
57117,1905.77,133.51,128.17
57118,1905.81,134.27,128.17
57119,1905.84,133.51,128.17
57120,1905.87,134.27,128.17
57121,1905.91,133.51,128.17
57122,1905.94,133.51,128.93
57123,1905.97,133.51,128.17
57124,1906.01,131.98,128.17
57125,1906.04,131.98,127.4
57126,1906.07,131.22,125.88
57127,1906.11,130.45,125.11
57128,1906.14,128.17,122.83
57129,1906.17,126.64,120.54
57130,1906.21,125.88,118.25
57131,1906.24,124.35,115.96
57132,1906.27,122.83,113.67
57133,1906.31,121.3,110.62
57134,1906.34,120.54,108.33
57135,1906.37,118.25,104.52
57136,1906.41,116.72,101.46
57137,1906.44,114.43,97.65
57138,1906.47,112.91,95.36
57139,1906.51,111.38,91.55
57140,1906.54,109.86,89.26
57141,1906.57,108.33,85.44
57142,1906.61,106.81,82.39
57143,1906.64,106.04,79.34
57144,1906.67,104.52,76.29
57145,1906.71,104.52,73.24
57146,1906.74,103.75,70.19
57147,1906.77,103.75,66.37
57148,1906.81,102.99,63.32
57149,1906.84,102.23,61.03
57150,1906.87,101.46,57.98
57151,1906.91,101.46,55.69
57152,1906.94,100.7,53.4
57153,1906.97,99.94,51.11
57154,1907.01,99.94,48.83
57155,1907.04,99.18,47.3
57156,1907.07,98.41,46.54
57157,1907.11,97.65,46.54
57158,1907.14,96.89,45.77
57159,1907.17,96.12,45.01
57160,1907.21,95.36,45.01
57161,1907.24,93.84,45.01
57162,1907.27,93.07,45.01
57163,1907.31,92.31,45.77
57164,1907.34,92.31,45.77
57165,1907.37,90.78,45.77
57166,1907.41,89.26,45.77
57167,1907.44,88.5,45.77
57168,1907.47,88.5,45.77
57169,1907.51,86.97,46.54
57170,1907.54,86.21,47.3
57171,1907.57,86.21,47.3
57172,1907.61,84.68,48.06
57173,1907.64,84.68,48.83
57174,1907.67,83.92,50.35
57175,1907.71,83.92,51.11
57176,1907.74,83.16,52.64
57177,1907.77,83.16,53.4
57178,1907.81,83.92,54.17
57179,1907.84,83.92,54.93
57180,1907.87,84.68,55.69
57181,1907.91,84.68,57.22
57182,1907.94,84.68,57.22
57183,1907.97,84.68,57.22
57184,1908.01,85.44,57.98
57185,1908.04,86.21,57.98
57186,1908.07,87.73,58.74
57187,1908.11,88.5,58.74
57188,1908.14,89.26,59.51
57189,1908.17,90.02,59.51
57190,1908.21,90.78,59.51
57191,1908.24,90.78,59.51
57192,1908.27,91.55,59.51
57193,1908.31,93.07,59.51
57194,1908.34,93.84,59.51
57195,1908.38,94.6,59.51
57196,1908.41,94.6,58.74
57197,1908.44,94.6,58.74
57198,1908.48,95.36,57.98
57199,1908.51,95.36,57.22
57200,1908.54,95.36,57.22
57201,1908.58,96.12,57.22
57202,1908.61,96.89,57.98
57203,1908.64,97.65,57.98
57204,1908.68,97.65,57.98
57205,1908.71,97.65,57.98
57206,1908.74,97.65,57.22
57207,1908.78,97.65,57.22
57208,1908.81,98.41,57.22
57209,1908.84,97.65,56.45
57210,1908.88,98.41,55.69
57211,1908.91,98.41,54.93
57212,1908.94,99.18,54.17
57213,1908.98,99.18,52.64
57214,1909.01,99.18,51.11
57215,1909.04,99.18,50.35
57216,1909.08,99.18,49.59
57217,1909.11,99.94,48.83
57218,1909.14,99.94,48.06
57219,1909.18,99.18,48.06
57220,1909.21,99.18,46.54
57221,1909.24,99.18,46.54
57222,1909.28,98.41,45.77
57223,1909.31,96.89,45.01
57224,1909.34,96.12,45.01
57225,1909.38,94.6,45.01
57226,1909.41,93.84,45.01
57227,1909.44,93.07,45.01
57228,1909.48,91.55,45.01
57229,1909.51,91.55,44.25
57230,1909.54,90.02,44.25
57231,1909.58,89.26,44.25
57232,1909.61,88.5,44.25
57233,1909.64,87.73,44.25
57234,1909.68,87.73,44.25
57235,1909.71,87.73,44.25
57236,1909.74,88.5,44.25
57237,1909.78,88.5,44.25
57238,1909.81,87.73,45.01
57239,1909.84,88.5,45.01
57240,1909.88,88.5,45.77
57241,1909.91,88.5,45.77
57242,1909.94,89.26,45.77
57243,1909.98,89.26,46.54
57244,1910.01,90.02,47.3
57245,1910.04,90.02,48.83
57246,1910.08,90.78,49.59
57247,1910.11,90.78,50.35
57248,1910.14,91.55,51.11
57249,1910.18,91.55,51.88
57250,1910.21,91.55,53.4
57251,1910.24,91.55,52.64
57252,1910.28,92.31,53.4
57253,1910.31,91.55,53.4
57254,1910.34,92.31,53.4
57255,1910.38,92.31,53.4
57256,1910.41,92.31,54.17
57257,1910.44,93.07,54.17
57258,1910.48,93.07,54.17
57259,1910.51,93.84,55.69
57260,1910.54,95.36,56.45
57261,1910.58,96.12,57.98
57262,1910.61,96.12,58.74
57263,1910.64,96.89,59.51
57264,1910.68,97.65,60.27
57265,1910.71,97.65,61.03
57266,1910.74,98.41,61.79
57267,1910.78,99.18,62.56
57268,1910.81,99.94,62.56
57269,1910.84,99.94,63.32
57270,1910.88,100.7,62.56
57271,1910.91,100.7,62.56
57272,1910.94,100.7,63.32
57273,1910.98,100.7,63.32
57274,1911.01,100.7,63.32
57275,1911.04,100.7,64.08
57276,1911.08,100.7,64.08
57277,1911.11,100.7,64.08
57278,1911.14,100.7,63.32
57279,1911.18,101.46,64.08
57280,1911.21,101.46,62.56
57281,1911.24,101.46,62.56
57282,1911.28,101.46,62.56
57283,1911.31,101.46,62.56
57284,1911.34,102.23,64.08
57285,1911.38,102.23,63.32
57286,1911.41,102.23,64.08
57287,1911.44,102.23,64.08
57288,1911.48,102.99,64.85
57289,1911.51,103.75,64.85
57290,1911.54,104.52,64.85
57291,1911.58,106.04,64.85
57292,1911.61,107.57,64.85
57293,1911.64,108.33,65.61
57294,1911.68,110.62,67.13
57295,1911.71,112.91,68.66
57296,1911.75,115.2,70.19
57297,1911.78,116.72,71.71
57298,1911.81,119.01,74
57299,1911.85,121.3,75.53
57300,1911.88,122.83,77.82
57301,1911.91,124.35,80.87
57302,1911.94,126.64,83.92
57303,1911.98,128.17,86.97
57304,1912.01,130.45,90.02
57305,1912.05,132.74,93.07
57306,1912.08,135.03,96.89
57307,1912.11,136.56,100.7
57308,1912.15,138.08,103.75
57309,1912.18,140.37,107.57
57310,1912.21,141.9,109.86
57311,1912.25,144.19,112.91
57312,1912.28,145.71,115.96
57313,1912.31,147.24,119.01
57314,1912.35,148,120.54
57315,1912.38,149.53,122.83
57316,1912.41,151.05,125.11
57317,1912.44,153.34,127.4
57318,1912.48,155.63,128.93
57319,1912.51,157.16,131.22
57320,1912.55,160.21,132.74
57321,1912.58,162.5,135.03
57322,1912.61,165.55,137.32
57323,1912.65,167.84,138.85
57324,1912.68,170.89,139.61
57325,1912.71,173.94,141.9
57326,1912.75,177.75,144.19
57327,1912.78,180.81,144.95
57328,1912.81,183.09,146.48
57329,1912.85,186.15,148.76
57330,1912.88,188.43,149.53
57331,1912.91,189.96,150.29
57332,1912.95,190.72,151.82
57333,1912.98,191.49,151.82
57334,1913.01,192.25,153.34
57335,1913.05,192.25,154.1
57336,1913.08,192.25,154.1
57337,1913.11,191.49,154.1
57338,1913.15,191.49,154.87
57339,1913.18,190.72,154.87
57340,1913.21,190.72,154.87
57341,1913.25,190.72,154.87
57342,1913.28,191.49,154.87
57343,1913.31,191.49,154.87
57344,1913.35,190.72,154.87
57345,1913.38,189.96,154.87
57346,1913.41,189.2,154.87
57347,1913.45,187.67,154.87
57348,1913.48,186.15,155.63
57349,1913.51,184.62,155.63
57350,1913.55,181.57,156.39
57351,1913.58,178.52,157.16
57352,1913.61,176.23,157.92
57353,1913.65,173.18,157.92
57354,1913.68,170.13,158.68
57355,1913.71,166.31,158.68
57356,1913.75,163.26,159.44
57357,1913.78,159.44,160.21
57358,1913.81,155.63,160.97
57359,1913.85,151.82,160.97
57360,1913.88,148.76,161.73
57361,1913.91,144.95,161.73
57362,1913.95,141.14,162.5
57363,1913.98,137.32,164.02
57364,1914.01,135.03,164.79
57365,1914.05,131.98,165.55
57366,1914.08,129.69,165.55
57367,1914.11,127.4,165.55
57368,1914.15,125.11,166.31
57369,1914.18,123.59,166.31
57370,1914.21,122.83,166.31
57371,1914.25,121.3,166.31
57372,1914.28,119.77,166.31
57373,1914.31,118.25,166.31
57374,1914.35,116.72,166.31
57375,1914.38,115.2,166.31
57376,1914.41,113.67,165.55
57377,1914.45,111.38,165.55
57378,1914.48,109.09,165.55
57379,1914.51,107.57,164.79
57380,1914.55,105.28,165.55
57381,1914.58,102.99,165.55
57382,1914.61,102.23,164.79
57383,1914.65,100.7,164.79
57384,1914.68,99.94,164.79
57385,1914.71,99.94,164.79
57386,1914.75,99.18,164.79
57387,1914.78,99.18,164.02
57388,1914.81,99.18,164.02
57389,1914.85,99.18,164.02
57390,1914.88,99.18,163.26
57391,1914.91,98.41,164.02
57392,1914.95,98.41,164.02
57393,1914.98,98.41,164.02
57394,1915.02,99.18,163.26
57395,1915.05,99.18,163.26
57396,1915.08,99.18,163.26
57397,1915.12,99.18,162.5
57398,1915.15,99.94,162.5
57399,1915.18,99.94,162.5
57400,1915.22,100.7,161.73
57401,1915.25,100.7,161.73
57402,1915.28,101.46,161.73
57403,1915.32,102.99,161.73
57404,1915.35,104.52,161.73
57405,1915.38,105.28,161.73
57406,1915.42,110.62,164.02
57407,1915.45,109.09,162.5
57408,1915.48,115.2,164.02
57409,1915.52,117.49,164.02
57410,1915.55,120.54,164.79
57411,1915.58,119.01,165.55
57412,1915.62,122.06,165.55
57413,1915.65,129.69,166.31
57414,1915.68,132.74,166.31
57415,1915.72,135.8,167.07
57416,1915.75,138.08,167.07
57417,1915.78,140.37,167.07
57418,1915.82,137.32,167.07
57419,1915.85,143.42,166.31
57420,1915.88,145.71,167.07
57421,1915.92,148,167.07
57422,1915.95,148.76,166.31
57423,1915.98,145.71,167.07
57424,1916.02,146.48,167.07
57425,1916.05,151.82,166.31
57426,1916.08,144.19,167.07
57427,1916.12,144.95,167.07
57428,1916.15,145.71,166.31
57429,1916.18,146.48,165.55
57430,1916.22,148,166.31
57431,1916.25,148.76,164.79
57432,1916.28,150.29,164.79
57433,1916.32,151.05,164.02
57434,1916.35,151.05,163.26
57435,1916.38,152.58,164.02
57436,1916.42,152.58,164.02
57437,1916.45,152.58,164.02
57438,1916.48,152.58,164.02
57439,1916.52,151.82,163.26
57440,1916.55,151.82,164.02
57441,1916.58,151.82,164.02
57442,1916.62,151.82,164.02
57443,1916.65,151.82,164.02
57444,1916.68,151.05,164.02
57445,1916.72,151.05,164.02
57446,1916.75,150.29,164.79
57447,1916.78,150.29,164.79
57448,1916.82,148.76,165.55
57449,1916.85,148,164.79
57450,1916.88,145.71,165.55
57451,1916.92,144.19,165.55
57452,1916.95,141.9,165.55
57453,1916.98,139.61,166.31
57454,1917.02,137.32,166.31
57455,1917.05,134.27,166.31
57456,1917.08,131.98,166.31
57457,1917.12,129.69,166.31
57458,1917.15,127.4,165.55
57459,1917.18,124.35,165.55
57460,1917.22,121.3,165.55
57461,1917.25,118.25,165.55
57462,1917.28,115.96,165.55
57463,1917.32,113.67,165.55
57464,1917.35,110.62,165.55
57465,1917.38,107.57,164.79
57466,1917.42,104.52,164.79
57467,1917.45,101.46,164.79
57468,1917.48,98.41,164.02
57469,1917.52,94.6,164.02
57470,1917.55,91.55,164.02
57471,1917.58,88.5,163.26
57472,1917.62,85.44,163.26
57473,1917.65,83.16,163.26
57474,1917.68,80.1,163.26
57475,1917.72,77.82,162.5
57476,1917.75,75.53,162.5
57477,1917.78,73.24,162.5
57478,1917.82,70.95,162.5
57479,1917.85,69.42,162.5
57480,1917.88,67.9,161.73
57481,1917.92,66.37,161.73
57482,1917.95,64.85,161.73
57483,1917.98,63.32,160.97
57484,1918.02,62.56,161.73
57485,1918.05,61.79,160.97
57486,1918.08,61.03,161.73
57487,1918.12,60.27,161.73
57488,1918.15,59.51,161.73
57489,1918.18,59.51,161.73
57490,1918.22,58.74,161.73
57491,1918.25,58.74,161.73
57492,1918.28,58.74,161.73
57493,1918.32,57.98,160.97
57494,1918.35,57.98,160.97
57495,1918.39,57.22,160.97
57496,1918.42,56.45,160.97
57497,1918.45,57.22,160.97
57498,1918.49,56.45,160.97
57499,1918.52,56.45,160.97
57500,1918.55,56.45,160.97
57501,1918.59,56.45,160.97
57502,1918.62,56.45,160.97
57503,1918.65,55.69,160.97
57504,1918.68,56.45,160.97
57505,1918.72,56.45,160.97
57506,1918.75,56.45,160.97
57507,1918.79,55.69,160.97
57508,1918.82,55.69,160.21
57509,1918.85,56.45,160.21
57510,1918.89,56.45,159.44
57511,1918.92,56.45,159.44
57512,1918.95,56.45,158.68
57513,1918.99,57.22,158.68
57514,1919.02,57.22,157.92
57515,1919.05,57.22,157.92
57516,1919.09,57.22,157.16
57517,1919.12,57.22,157.16
57518,1919.15,57.98,156.39
57519,1919.18,58.74,156.39
57520,1919.22,59.51,155.63
57521,1919.25,60.27,154.87
57522,1919.29,61.03,154.87
57523,1919.32,61.03,154.1
57524,1919.35,61.79,153.34
57525,1919.39,61.79,151.82
57526,1919.42,61.79,151.82
57527,1919.45,61.79,151.05
57528,1919.49,61.79,151.82
57529,1919.52,61.79,151.82
57530,1919.55,62.56,151.82
57531,1919.59,62.56,151.05
57532,1919.62,62.56,151.82
57533,1919.65,62.56,151.82
57534,1919.69,61.79,151.82
57535,1919.72,61.79,152.58
57536,1919.75,61.79,152.58
57537,1919.79,62.56,153.34
57538,1919.82,61.79,153.34
57539,1919.85,62.56,154.1
57540,1919.89,62.56,154.87
57541,1919.92,62.56,155.63
57542,1919.95,63.32,156.39
57543,1919.99,63.32,156.39
57544,1920.02,63.32,157.16
57545,1920.05,64.08,157.16
57546,1920.09,63.32,157.16
57547,1920.12,64.08,157.92
57548,1920.15,65.61,157.92
57549,1920.19,66.37,158.68
57550,1920.22,67.9,158.68
57551,1920.25,68.66,158.68
57552,1920.29,69.42,158.68
57553,1920.32,70.19,159.44
57554,1920.35,71.71,160.21
57555,1920.39,73.24,160.97
57556,1920.42,77.82,161.73
57557,1920.45,80.1,161.73
57558,1920.49,77.82,160.97
57559,1920.52,83.92,160.97
57560,1920.55,87.73,161.73
57561,1920.59,88.5,161.73
57562,1920.62,87.73,162.5
57563,1920.65,91.55,162.5
